organ,gene,score_signed,score_abs,rank
kidney,gene_110,-0.0015751165532192225,0.0015751165532192225,462
kidney,gene_213,0.0015592751020502434,0.0015592751020502434,463
kidney,gene_290,0.0015591844719975297,0.0015591844719975297,464
kidney,gene_201,-0.0015562261038519804,0.0015562261038519804,465
kidney,gene_760,-0.0015474269784017142,0.0015474269784017142,466
kidney,gene_111,0.0015463094801342315,0.0015463094801342315,467
kidney,gene_141,0.0015460565653099849,0.0015460565653099849,468
kidney,gene_160,0.0015435098074259837,0.0015435098074259837,469
kidney,gene_792,-0.0015368557694473458,0.0015368557694473458,470
kidney,gene_367,-0.0015342602941858198,0.0015342602941858198,471
kidney,gene_350,0.001530989905230936,0.001530989905230936,472
kidney,gene_458,-0.0015296277553536047,0.0015296277553536047,473
kidney,gene_308,0.001524977501605933,0.001524977501605933,474
kidney,gene_606,0.0015246772796436382,0.0015246772796436382,475
kidney,gene_549,-0.0015193129049861686,0.0015193129049861686,476
kidney,gene_983,0.0015184857392170335,0.0015184857392170335,477
kidney,gene_597,-0.0015175372181562836,0.0015175372181562836,478
kidney,gene_918,-0.0015160073292424124,0.0015160073292424124,479
kidney,gene_265,0.0015135727978631292,0.0015135727978631292,480
kidney,gene_286,0.0015134761926361802,0.0015134761926361802,481
kidney,gene_383,0.0015084584015930894,0.0015084584015930894,482
kidney,gene_320,0.0015081491077077432,0.0015081491077077432,483
kidney,gene_953,0.0015081338054474514,0.0015081338054474514,484
kidney,gene_955,0.0015079049412931515,0.0015079049412931515,485
kidney,gene_155,0.001498785559779689,0.001498785559779689,486
kidney,gene_937,0.0014932329199584492,0.0014932329199584492,487
kidney,gene_257,0.0014925492507387905,0.0014925492507387905,488
kidney,gene_10,-0.001491972933977802,0.001491972933977802,489
kidney,gene_710,-0.0014909835672799,0.0014909835672799,490
kidney,gene_279,-0.0014899046937821383,0.0014899046937821383,491
kidney,gene_692,-0.0014896405150679353,0.0014896405150679353,492
kidney,gene_1009,-0.0014878684000041403,0.0014878684000041403,493
kidney,gene_617,-0.0014831889235955307,0.0014831889235955307,494
kidney,gene_439,-0.0014822013883818955,0.0014822013883818955,495
kidney,gene_815,0.0014810693868923205,0.0014810693868923205,496
kidney,gene_461,-0.001478444429302808,0.001478444429302808,497
kidney,gene_993,0.0014769510033047512,0.0014769510033047512,498
kidney,gene_612,0.0014759674593791162,0.0014759674593791162,499
kidney,gene_656,0.0014686572190348228,0.0014686572190348228,500
kidney,gene_393,-0.001464177197388119,0.001464177197388119,501
kidney,gene_927,-0.0014636171107575376,0.0014636171107575376,502
kidney,gene_572,-0.0014590892439680864,0.0014590892439680864,503
kidney,gene_453,-0.0014580555184016703,0.0014580555184016703,504
kidney,gene_895,-0.00145713602485036,0.00145713602485036,505
kidney,gene_631,0.0014513212346392284,0.0014513212346392284,506
kidney,gene_224,0.001451319196480181,0.001451319196480181,507
kidney,gene_431,0.0014494383515752437,0.0014494383515752437,508
kidney,gene_166,-0.0014480326281934883,0.0014480326281934883,509
kidney,gene_319,0.0014428223331575496,0.0014428223331575496,510
kidney,gene_870,-0.0014404808737880279,0.0014404808737880279,511
kidney,gene_232,-0.0014388552117437243,0.0014388552117437243,512
kidney,gene_377,-0.0014366118942529958,0.0014366118942529958,513
kidney,gene_644,0.0014336909351273363,0.0014336909351273363,514
kidney,gene_296,-0.0014288342741887283,0.0014288342741887283,515
kidney,gene_522,-0.0014276567633507405,0.0014276567633507405,516
kidney,gene_218,0.001424118340590558,0.001424118340590558,517
kidney,gene_892,0.001422336029872118,0.001422336029872118,518
kidney,gene_374,0.0014202337211419952,0.0014202337211419952,519
kidney,gene_189,0.0014179263264166376,0.0014179263264166376,520
kidney,gene_880,-0.001415096668529696,0.001415096668529696,521
kidney,gene_558,-0.001410350931989338,0.001410350931989338,522
kidney,gene_848,0.0014100902896984954,0.0014100902896984954,523
kidney,gene_346,0.0014096006821897348,0.0014096006821897348,524
kidney,gene_991,-0.0014070014446086595,0.0014070014446086595,525
kidney,gene_754,0.0014061538589208724,0.0014061538589208724,526
kidney,gene_961,-0.0013982145309012076,0.0013982145309012076,527
kidney,gene_496,-0.0013951503849728565,0.0013951503849728565,528
kidney,gene_344,0.0013858744827788495,0.0013858744827788495,529
kidney,gene_591,0.0013830568508687944,0.0013830568508687944,530
kidney,gene_940,0.0013777110151622404,0.0013777110151622404,531
kidney,gene_132,-0.0013750364956683283,0.0013750364956683283,532
kidney,gene_248,0.001374667469276249,0.001374667469276249,533
kidney,gene_104,0.0013698886111988588,0.0013698886111988588,534
kidney,gene_338,-0.0013683831421222046,0.0013683831421222046,535
kidney,gene_629,0.0013682435467639081,0.0013682435467639081,536
kidney,gene_476,-0.0013668367292141222,0.0013668367292141222,537
kidney,gene_62,-0.001366125733369445,0.001366125733369445,538
kidney,gene_628,0.00136533925505504,0.00136533925505504,539
kidney,gene_479,0.00136273241219608,0.00136273241219608,540
kidney,gene_378,0.0013509231040485983,0.0013509231040485983,541
kidney,gene_822,-0.0013479962947793788,0.0013479962947793788,542
kidney,gene_651,0.0013458809276525303,0.0013458809276525303,543
kidney,gene_55,0.0013431765315732526,0.0013431765315732526,544
kidney,gene_372,-0.001341964118922575,0.001341964118922575,545
kidney,gene_540,-0.0013409145223929244,0.0013409145223929244,546
kidney,gene_620,-0.0013382656666730305,0.0013382656666730305,547
kidney,gene_259,-0.0013341029982692806,0.0013341029982692806,548
kidney,gene_6,0.0013310557450103518,0.0013310557450103518,549
kidney,gene_44,-0.001326407839751797,0.001326407839751797,550
kidney,gene_928,-0.0013234256114442154,0.0013234256114442154,551
kidney,gene_858,0.001320133755217394,0.001320133755217394,552
kidney,gene_525,0.0013127723520132847,0.0013127723520132847,553
kidney,gene_850,-0.0013081998723692989,0.0013081998723692989,554
kidney,gene_445,-0.001293068112548697,0.001293068112548697,555
kidney,gene_210,-0.0012911318935346747,0.0012911318935346747,556
kidney,gene_514,0.0012811553854354986,0.0012811553854354986,557
kidney,gene_76,0.0012747499254406607,0.0012747499254406607,558
kidney,gene_250,-0.0012699980844704478,0.0012699980844704478,559
kidney,gene_112,0.0012670068398340391,0.0012670068398340391,560
kidney,gene_433,-0.0012647538837919565,0.0012647538837919565,561
kidney,gene_727,-0.0012591454217336664,0.0012591454217336664,562
kidney,gene_675,0.001258077142807022,0.001258077142807022,563
kidney,gene_415,0.0012576237322717916,0.0012576237322717916,564
kidney,gene_500,-0.0012568015335753851,0.0012568015335753851,565
kidney,gene_867,-0.0012559088146386508,0.0012559088146386508,566
kidney,gene_733,-0.0012552470328557738,0.0012552470328557738,567
kidney,gene_588,-0.001253968425371228,0.001253968425371228,568
kidney,gene_81,0.0012524923480567575,0.0012524923480567575,569
kidney,gene_339,0.0012508964637975176,0.0012508964637975176,570
kidney,gene_683,0.0012497810208175904,0.0012497810208175904,571
kidney,gene_177,-0.0012495668970595266,0.0012495668970595266,572
kidney,gene_120,0.0012337721128695017,0.0012337721128695017,573
kidney,gene_452,0.001233153372147285,0.001233153372147285,574
kidney,gene_731,0.0012308247908836873,0.0012308247908836873,575
kidney,gene_285,0.0012298881295529568,0.0012298881295529568,576
kidney,gene_600,-0.0012277064599418323,0.0012277064599418323,577
kidney,gene_35,0.001225887415749292,0.001225887415749292,578
kidney,gene_834,-0.0012252182647240104,0.0012252182647240104,579
kidney,gene_712,-0.0012248176676995298,0.0012248176676995298,580
kidney,gene_197,-0.001219231724139653,0.001219231724139653,581
kidney,gene_917,0.0012171203968256215,0.0012171203968256215,582
kidney,gene_587,0.0012132537302837895,0.0012132537302837895,583
kidney,gene_460,-0.0012116361409034335,0.0012116361409034335,584
kidney,gene_188,0.001207784378140822,0.001207784378140822,585
kidney,gene_809,0.001200109854376368,0.001200109854376368,586
kidney,gene_803,-0.0011989334318991446,0.0011989334318991446,587
kidney,gene_273,0.0011916342987821605,0.0011916342987821605,588
kidney,gene_304,-0.0011873879296998117,0.0011873879296998117,589
kidney,gene_875,-0.0011845043010011913,0.0011845043010011913,590
kidney,gene_704,0.0011826361723369355,0.0011826361723369355,591
kidney,gene_615,0.0011824683442032498,0.0011824683442032498,592
kidney,gene_193,-0.0011810340573681654,0.0011810340573681654,593
kidney,gene_594,-0.0011775988595841827,0.0011775988595841827,594
kidney,gene_913,-0.0011767846311329364,0.0011767846311329364,595
kidney,gene_18,-0.0011735767943615377,0.0011735767943615377,596
kidney,gene_801,0.0011624968718656824,0.0011624968718656824,597
kidney,gene_170,-0.0011588684563447306,0.0011588684563447306,598
kidney,gene_674,-0.0011575048570441474,0.0011575048570441474,599
kidney,gene_719,-0.0011543814850676019,0.0011543814850676019,600
kidney,gene_179,0.001149687751899764,0.001149687751899764,601
kidney,gene_95,0.0011476060641512533,0.0011476060641512533,602
kidney,gene_251,0.0011471203110792025,0.0011471203110792025,603
kidney,gene_663,-0.0011456918991805828,0.0011456918991805828,604
kidney,gene_676,0.0011453312466957446,0.0011453312466957446,605
kidney,gene_541,0.0011430998705376126,0.0011430998705376126,606
kidney,gene_1019,0.0011427706705334417,0.0011427706705334417,607
kidney,gene_131,-0.001138629621589922,0.001138629621589922,608
kidney,gene_1018,-0.0011374387734921902,0.0011374387734921902,609
kidney,gene_671,-0.0011345390566927602,0.0011345390566927602,610
kidney,gene_457,-0.001134072606851361,0.001134072606851361,611
kidney,gene_907,0.001130033739855446,0.001130033739855446,612
kidney,gene_61,-0.0011266278050336164,0.0011266278050336164,613
kidney,gene_455,0.0011203981887491596,0.0011203981887491596,614
kidney,gene_584,-0.0011141669735214377,0.0011141669735214377,615
kidney,gene_959,0.0011117707174886685,0.0011117707174886685,616
kidney,gene_903,-0.0011097273956895105,0.0011097273956895105,617
kidney,gene_380,0.0011092322588134268,0.0011092322588134268,618
kidney,gene_840,-0.0010949796237907838,0.0010949796237907838,619
kidney,gene_97,0.0010887118423829317,0.0010887118423829317,620
kidney,gene_1006,0.001088344052211795,0.001088344052211795,621
kidney,gene_187,-0.0010866309824568638,0.0010866309824568638,622
kidney,gene_874,0.0010864363537592655,0.0010864363537592655,623
kidney,gene_236,-0.00108624946042321,0.00108624946042321,624
kidney,gene_856,-0.001086109824364466,0.001086109824364466,625
kidney,gene_735,-0.0010858188745826577,0.0010858188745826577,626
kidney,gene_632,0.0010854622772200886,0.0010854622772200886,627
kidney,gene_877,0.0010848909330906126,0.0010848909330906126,628
kidney,gene_601,-0.0010828933007937093,0.0010828933007937093,629
kidney,gene_786,0.0010800357416636173,0.0010800357416636173,630
kidney,gene_532,0.001078696155111561,0.001078696155111561,631
kidney,gene_144,0.001077125026742766,0.001077125026742766,632
kidney,gene_122,0.0010729331216464653,0.0010729331216464653,633
kidney,gene_418,-0.0010728664845103852,0.0010728664845103852,634
kidney,gene_548,0.001072387520328272,0.001072387520328272,635
kidney,gene_570,0.0010711062304888188,0.0010711062304888188,636
kidney,gene_307,0.0010676910818999035,0.0010676910818999035,637
kidney,gene_546,0.0010658936198532187,0.0010658936198532187,638
kidney,gene_353,0.0010649398771033689,0.0010649398771033689,639
kidney,gene_921,-0.0010647331822431698,0.0010647331822431698,640
kidney,gene_560,0.0010626047476974846,0.0010626047476974846,641
kidney,gene_59,-0.0010585885441032436,0.0010585885441032436,642
kidney,gene_624,0.0010566433430572505,0.0010566433430572505,643
kidney,gene_951,0.0010554494202111942,0.0010554494202111942,644
kidney,gene_623,0.0010470828429900636,0.0010470828429900636,645
kidney,gene_943,0.001046508822935152,0.001046508822935152,646
kidney,gene_1020,-0.0010452772265511347,0.0010452772265511347,647
kidney,gene_492,-0.0010450835781710488,0.0010450835781710488,648
kidney,gene_3,-0.001038025268401277,0.001038025268401277,649
kidney,gene_563,0.0010360649421215448,0.0010360649421215448,650
kidney,gene_818,0.0010341580618973031,0.0010341580618973031,651
kidney,gene_774,0.0010331866856726232,0.0010331866856726232,652
kidney,gene_762,0.0010329386867729423,0.0010329386867729423,653
kidney,gene_88,-0.0010267416565066234,0.0010267416565066234,654
kidney,gene_766,-0.0010265251354922796,0.0010265251354922796,655
kidney,gene_52,-0.0010259089043399877,0.0010259089043399877,656
kidney,gene_502,0.0010239873451003577,0.0010239873451003577,657
kidney,gene_427,-0.001018608528789841,0.001018608528789841,658
kidney,gene_501,0.0010166654651358861,0.0010166654651358861,659
kidney,gene_207,0.001013639869745832,0.001013639869745832,660
kidney,gene_715,0.0010032509330127504,0.0010032509330127504,661
kidney,gene_15,0.0009927393177460208,0.0009927393177460208,662
kidney,gene_395,-0.000992085967873469,0.000992085967873469,663
kidney,gene_527,-0.0009894042300630423,0.0009894042300630423,664
kidney,gene_790,-0.0009893182234955254,0.0009893182234955254,665
kidney,gene_950,-0.0009880263027765407,0.0009880263027765407,666
kidney,gene_235,0.0009832595338482206,0.0009832595338482206,667
kidney,gene_813,0.0009831645773686584,0.0009831645773686584,668
kidney,gene_658,0.0009808553655432945,0.0009808553655432945,669
kidney,gene_741,0.0009792945977520743,0.0009792945977520743,670
kidney,gene_881,-0.0009781550327991892,0.0009781550327991892,671
kidney,gene_375,0.0009775982925552418,0.0009775982925552418,672
kidney,gene_804,0.0009755499177681547,0.0009755499177681547,673
kidney,gene_342,0.000971001369002785,0.000971001369002785,674
kidney,gene_356,0.0009664067683021974,0.0009664067683021974,675
kidney,gene_357,0.0009562077091279401,0.0009562077091279401,676
kidney,gene_902,0.0009533327240294951,0.0009533327240294951,677
kidney,gene_523,-0.0009497492973147492,0.0009497492973147492,678
kidney,gene_255,0.0009472484841795526,0.0009472484841795526,679
kidney,gene_318,0.000943850514902882,0.000943850514902882,680
kidney,gene_425,-0.0009432007955279586,0.0009432007955279586,681
kidney,gene_888,-0.0009402363107380901,0.0009402363107380901,682
kidney,gene_647,0.0009372984802044723,0.0009372984802044723,683
kidney,gene_192,-0.0009358240522294845,0.0009358240522294845,684
kidney,gene_14,0.0009310105082719158,0.0009310105082719158,685
kidney,gene_270,0.0009248545226909012,0.0009248545226909012,686
kidney,gene_811,-0.0009193148768828195,0.0009193148768828195,687
kidney,gene_183,-0.000916858773698216,0.000916858773698216,688
kidney,gene_311,0.0009161482384168171,0.0009161482384168171,689
kidney,gene_567,0.0009106390481463359,0.0009106390481463359,690
kidney,gene_283,0.0009047254301112165,0.0009047254301112165,691
kidney,gene_314,-0.0009027956629336596,0.0009027956629336596,692
kidney,gene_849,0.0008977036406951396,0.0008977036406951396,693
kidney,gene_331,-0.0008973968798934623,0.0008973968798934623,694
kidney,gene_972,0.0008955610895686214,0.0008955610895686214,695
kidney,gene_247,0.0008937122112408078,0.0008937122112408078,696
kidney,gene_720,-0.0008893315410451325,0.0008893315410451325,697
kidney,gene_873,0.0008864099405371772,0.0008864099405371772,698
kidney,gene_27,0.0008698086237104996,0.0008698086237104996,699
kidney,gene_109,0.0008687199443023803,0.0008687199443023803,700
kidney,gene_121,-0.0008660151661441511,0.0008660151661441511,701
kidney,gene_889,-0.0008594952039249443,0.0008594952039249443,702
kidney,gene_544,-0.0008492515116847491,0.0008492515116847491,703
kidney,gene_922,-0.0008475581912933997,0.0008475581912933997,704
kidney,gene_559,-0.0008473819655881748,0.0008473819655881748,705
kidney,gene_823,-0.0008470614666037882,0.0008470614666037882,706
kidney,gene_241,0.0008443975989402571,0.0008443975989402571,707
kidney,gene_836,-0.0008440322315878986,0.0008440322315878986,708
kidney,gene_512,0.0008421412227931231,0.0008421412227931231,709
kidney,gene_734,-0.0008350975302720452,0.0008350975302720452,710
kidney,gene_1021,-0.0008321215897570575,0.0008321215897570575,711
kidney,gene_209,0.0008290080006830663,0.0008290080006830663,712
kidney,gene_499,-0.000827144495740216,0.000827144495740216,713
kidney,gene_680,-0.0008242823113526301,0.0008242823113526301,714
kidney,gene_148,0.0008166513229830709,0.0008166513229830709,715
kidney,gene_127,-0.0008156741715633666,0.0008156741715633666,716
kidney,gene_413,-0.0008150068425772906,0.0008150068425772906,717
kidney,gene_441,0.0008143861575166593,0.0008143861575166593,718
kidney,gene_74,0.0008137461139956917,0.0008137461139956917,719
kidney,gene_403,-0.0008086237772674462,0.0008086237772674462,720
kidney,gene_495,-0.000798527797396298,0.000798527797396298,721
kidney,gene_580,0.000798175516925872,0.000798175516925872,722
kidney,gene_976,-0.0007945915600756828,0.0007945915600756828,723
kidney,gene_360,0.00079344605128247,0.00079344605128247,724
kidney,gene_90,-0.0007859361159598477,0.0007859361159598477,725
kidney,gene_196,-0.0007859162339477132,0.0007859162339477132,726
kidney,gene_767,-0.0007749806806477205,0.0007749806806477205,727
kidney,gene_354,0.0007715475934870401,0.0007715475934870401,728
kidney,gene_1016,-0.0007710816434790982,0.0007710816434790982,729
kidney,gene_618,0.0007655927909051613,0.0007655927909051613,730
kidney,gene_33,-0.0007565337674342102,0.0007565337674342102,731
kidney,gene_505,-0.0007561187697901386,0.0007561187697901386,732
kidney,gene_773,0.0007549634088914138,0.0007549634088914138,733
kidney,gene_1008,0.0007528128735799138,0.0007528128735799138,734
kidney,gene_484,-0.0007517668488847484,0.0007517668488847484,735
kidney,gene_400,0.0007503243401650693,0.0007503243401650693,736
kidney,gene_956,0.0007497886854398757,0.0007497886854398757,737
kidney,gene_978,-0.0007488327742197444,0.0007488327742197444,738
kidney,gene_19,0.0007408287169649221,0.0007408287169649221,739
kidney,gene_526,-0.0007392720957511881,0.0007392720957511881,740
kidney,gene_554,0.0007360307837703795,0.0007360307837703795,741
kidney,gene_312,0.0007315155077063729,0.0007315155077063729,742
kidney,gene_152,0.0007304478388188417,0.0007304478388188417,743
kidney,gene_362,-0.0007299818489859548,0.0007299818489859548,744
kidney,gene_824,-0.0007285231954451176,0.0007285231954451176,745
kidney,gene_1011,-0.0007232916917874059,0.0007232916917874059,746
kidney,gene_842,-0.0007166339274493167,0.0007166339274493167,747
