organ,gene,score_signed,score_abs,rank
brain_cortex,gene_793,0.002455676676541449,0.002455676676541449,195
brain_cortex,gene_881,-0.002454420728184134,0.002454420728184134,196
brain_cortex,gene_231,0.002450111682266446,0.002450111682266446,197
brain_cortex,gene_378,0.002448703717903516,0.002448703717903516,198
brain_cortex,gene_35,0.0024474253893331218,0.0024474253893331218,199
brain_cortex,gene_613,0.002438591355092291,0.002438591355092291,200
brain_cortex,gene_80,-0.0024366931941799666,0.0024366931941799666,201
brain_cortex,gene_153,-0.0024332254893009064,0.0024332254893009064,202
brain_cortex,gene_349,0.0024326975103629886,0.0024326975103629886,203
brain_cortex,gene_375,-0.002417746155096313,0.002417746155096313,204
brain_cortex,gene_482,-0.0024151649118410406,0.0024151649118410406,205
brain_cortex,gene_322,0.002402320819243955,0.002402320819243955,206
brain_cortex,gene_689,0.0023901542363610343,0.0023901542363610343,207
brain_cortex,gene_15,0.0023884771094443424,0.0023884771094443424,208
brain_cortex,gene_36,0.002380754247381033,0.002380754247381033,209
brain_cortex,gene_540,-0.0023781942241069506,0.0023781942241069506,210
brain_cortex,gene_627,-0.0023771550969461175,0.0023771550969461175,211
brain_cortex,gene_408,-0.0023600199413379556,0.0023600199413379556,212
brain_cortex,gene_825,0.0023552876357662944,0.0023552876357662944,213
brain_cortex,gene_389,0.002346816597251406,0.002346816597251406,214
brain_cortex,gene_569,-0.0023435523426057064,0.0023435523426057064,215
brain_cortex,gene_896,-0.002335793909279616,0.002335793909279616,216
brain_cortex,gene_804,0.0023312010496995762,0.0023312010496995762,217
brain_cortex,gene_648,0.002329440783813452,0.002329440783813452,218
brain_cortex,gene_515,0.0023248462231812567,0.0023248462231812567,219
brain_cortex,gene_765,-0.0023208425350722804,0.0023208425350722804,220
brain_cortex,gene_410,0.002316621803241192,0.002316621803241192,221
brain_cortex,gene_610,0.0022745024697480203,0.0022745024697480203,222
brain_cortex,gene_624,0.002264137001154917,0.002264137001154917,223
brain_cortex,gene_146,-0.0022634344336964663,0.0022634344336964663,224
brain_cortex,gene_203,-0.002251582746667262,0.002251582746667262,225
brain_cortex,gene_73,0.0022489260055962345,0.0022489260055962345,226
brain_cortex,gene_361,-0.0022419190571000827,0.0022419190571000827,227
brain_cortex,gene_845,0.002241755883283133,0.002241755883283133,228
brain_cortex,gene_71,-0.0022395860003996447,0.0022395860003996447,229
brain_cortex,gene_675,0.0022370250578625326,0.0022370250578625326,230
brain_cortex,gene_8,-0.0022355664661021226,0.0022355664661021226,231
brain_cortex,gene_820,-0.002229736570596833,0.002229736570596833,232
brain_cortex,gene_595,-0.0022292378383742223,0.0022292378383742223,233
brain_cortex,gene_293,0.00222715298329242,0.00222715298329242,234
brain_cortex,gene_481,0.00222261186934294,0.00222261186934294,235
brain_cortex,gene_316,0.0022203840229539705,0.0022203840229539705,236
brain_cortex,gene_650,0.0022203797373233267,0.0022203797373233267,237
brain_cortex,gene_987,0.002214060106088523,0.002214060106088523,238
brain_cortex,gene_474,0.0022099717835680505,0.0022099717835680505,239
brain_cortex,gene_810,-0.002204791174154199,0.002204791174154199,240
brain_cortex,gene_265,0.002202197706502381,0.002202197706502381,241
brain_cortex,gene_923,-0.0021986975816109615,0.0021986975816109615,242
brain_cortex,gene_541,0.0021870514262621495,0.0021870514262621495,243
brain_cortex,gene_326,0.002166774026162474,0.002166774026162474,244
brain_cortex,gene_794,0.00216265852120909,0.00216265852120909,245
brain_cortex,gene_225,0.002161066215858176,0.002161066215858176,246
brain_cortex,gene_864,0.0021575080990547443,0.0021575080990547443,247
brain_cortex,gene_669,0.0021570581601437705,0.0021570581601437705,248
brain_cortex,gene_528,-0.0021558447045977817,0.0021558447045977817,249
brain_cortex,gene_629,0.00213934594815938,0.00213934594815938,250
brain_cortex,gene_871,0.0021167718372972406,0.0021167718372972406,251
brain_cortex,gene_246,0.0021099737868475054,0.0021099737868475054,252
brain_cortex,gene_269,0.002105211542778085,0.002105211542778085,253
brain_cortex,gene_430,0.0021044634425326303,0.0021044634425326303,254
brain_cortex,gene_555,0.0021023426562358795,0.0021023426562358795,255
brain_cortex,gene_900,-0.0020992385489959414,0.0020992385489959414,256
brain_cortex,gene_1006,0.0020955263189357397,0.0020955263189357397,257
brain_cortex,gene_789,0.0020846197114834097,0.0020846197114834097,258
brain_cortex,gene_223,0.002083213560594149,0.002083213560594149,259
brain_cortex,gene_344,0.002072219163780172,0.002072219163780172,260
brain_cortex,gene_939,0.002071900456833124,0.002071900456833124,261
brain_cortex,gene_371,-0.0020705293553263462,0.0020705293553263462,262
brain_cortex,gene_484,0.0020641535429659287,0.0020641535429659287,263
brain_cortex,gene_716,-0.002063667709704313,0.002063667709704313,264
brain_cortex,gene_984,-0.002059959081605593,0.002059959081605593,265
brain_cortex,gene_391,-0.0020595183465606775,0.0020595183465606775,266
brain_cortex,gene_393,-0.002058845651415567,0.002058845651415567,267
brain_cortex,gene_702,0.0020562674745504155,0.0020562674745504155,268
brain_cortex,gene_963,0.002049938883758917,0.002049938883758917,269
brain_cortex,gene_529,0.002047455179307317,0.002047455179307317,270
brain_cortex,gene_99,-0.0020413493551342645,0.0020413493551342645,271
brain_cortex,gene_671,-0.002036198119027787,0.002036198119027787,272
brain_cortex,gene_770,0.002033396447046972,0.002033396447046972,273
brain_cortex,gene_158,0.0020164575852339673,0.0020164575852339673,274
brain_cortex,gene_486,0.002011245754536286,0.002011245754536286,275
brain_cortex,gene_157,-0.0020090041395102883,0.0020090041395102883,276
brain_cortex,gene_535,0.002007169489019485,0.002007169489019485,277
brain_cortex,gene_679,0.0020063245318545225,0.0020063245318545225,278
brain_cortex,gene_229,0.0019965934828461073,0.0019965934828461073,279
brain_cortex,gene_571,-0.0019924419172515735,0.0019924419172515735,280
brain_cortex,gene_663,-0.001991835954183241,0.001991835954183241,281
brain_cortex,gene_1012,0.0019856871924540803,0.0019856871924540803,282
brain_cortex,gene_155,0.0019830542874467866,0.0019830542874467866,283
brain_cortex,gene_3,-0.001981498315349438,0.001981498315349438,284
brain_cortex,gene_42,0.001974985484916052,0.001974985484916052,285
brain_cortex,gene_181,0.001972965217826065,0.001972965217826065,286
brain_cortex,gene_833,-0.0019718182075950394,0.0019718182075950394,287
brain_cortex,gene_969,-0.0019621214612365982,0.0019621214612365982,288
brain_cortex,gene_734,-0.0019595104114823237,0.0019595104114823237,289
brain_cortex,gene_937,0.0019578235316867936,0.0019578235316867936,290
brain_cortex,gene_281,0.0019543993635392958,0.0019543993635392958,291
brain_cortex,gene_357,-0.0019542731033667517,0.0019542731033667517,292
brain_cortex,gene_657,0.0019533349741440156,0.0019533349741440156,293
brain_cortex,gene_127,-0.0019531944422181975,0.0019531944422181975,294
brain_cortex,gene_74,0.001951169055040566,0.001951169055040566,295
brain_cortex,gene_289,0.001947760328701575,0.001947760328701575,296
brain_cortex,gene_916,-0.0019452153117587257,0.0019452153117587257,297
brain_cortex,gene_836,-0.0019402191204672787,0.0019402191204672787,298
brain_cortex,gene_792,-0.0019387504262933382,0.0019387504262933382,299
brain_cortex,gene_147,0.0019369882066299154,0.0019369882066299154,300
brain_cortex,gene_781,-0.001935245153907444,0.001935245153907444,301
brain_cortex,gene_582,0.001930138112891267,0.001930138112891267,302
brain_cortex,gene_514,0.0019188768615619536,0.0019188768615619536,303
brain_cortex,gene_659,-0.0019157505956049804,0.0019157505956049804,304
brain_cortex,gene_858,0.0019137915398709602,0.0019137915398709602,305
brain_cortex,gene_929,-0.001912764242898067,0.001912764242898067,306
brain_cortex,gene_180,0.0019045522450977046,0.0019045522450977046,307
brain_cortex,gene_46,0.0019022315610201632,0.0019022315610201632,308
brain_cortex,gene_698,0.0018987521085315133,0.0018987521085315133,309
brain_cortex,gene_890,0.0018974762912766074,0.0018974762912766074,310
brain_cortex,gene_137,-0.0018942990758004413,0.0018942990758004413,311
brain_cortex,gene_78,-0.0018905961097058122,0.0018905961097058122,312
brain_cortex,gene_126,0.001865677812085865,0.001865677812085865,313
brain_cortex,gene_955,0.00186534688619712,0.00186534688619712,314
brain_cortex,gene_345,0.0018632220012798698,0.0018632220012798698,315
brain_cortex,gene_441,0.0018606450984906472,0.0018606450984906472,316
brain_cortex,gene_509,-0.0018600217863408161,0.0018600217863408161,317
brain_cortex,gene_951,0.0018516948902151586,0.0018516948902151586,318
brain_cortex,gene_493,-0.0018510191303669574,0.0018510191303669574,319
brain_cortex,gene_914,0.0018466021266968673,0.0018466021266968673,320
brain_cortex,gene_331,-0.0018359402346968187,0.0018359402346968187,321
brain_cortex,gene_774,0.001834916768401157,0.001834916768401157,322
brain_cortex,gene_244,0.0018305435951307318,0.0018305435951307318,323
brain_cortex,gene_550,-0.0018242958227923484,0.0018242958227923484,324
brain_cortex,gene_40,-0.0018241512717174018,0.0018241512717174018,325
brain_cortex,gene_210,-0.0018187594000205593,0.0018187594000205593,326
brain_cortex,gene_208,0.0018179408652292566,0.0018179408652292566,327
brain_cortex,gene_136,-0.0018160674368575829,0.0018160674368575829,328
brain_cortex,gene_156,-0.0018151853080621443,0.0018151853080621443,329
brain_cortex,gene_1007,0.0018142464739673099,0.0018142464739673099,330
brain_cortex,gene_490,0.0018137819937244703,0.0018137819937244703,331
brain_cortex,gene_272,-0.0018124934319721454,0.0018124934319721454,332
brain_cortex,gene_832,0.0018060075675581202,0.0018060075675581202,333
brain_cortex,gene_247,0.0018056173607027615,0.0018056173607027615,334
brain_cortex,gene_759,0.001800349939965723,0.001800349939965723,335
brain_cortex,gene_177,-0.0017980464479393132,0.0017980464479393132,336
brain_cortex,gene_952,0.0017972981018063942,0.0017972981018063942,337
brain_cortex,gene_336,0.001794010221858495,0.001794010221858495,338
brain_cortex,gene_75,-0.0017895704526537876,0.0017895704526537876,339
brain_cortex,gene_868,-0.0017882373438487783,0.0017882373438487783,340
brain_cortex,gene_67,0.0017787517085469404,0.0017787517085469404,341
brain_cortex,gene_883,0.001767587252064053,0.001767587252064053,342
brain_cortex,gene_497,-0.0017667509490093105,0.0017667509490093105,343
brain_cortex,gene_242,0.0017646849073581408,0.0017646849073581408,344
brain_cortex,gene_618,0.0017551012121911022,0.0017551012121911022,345
brain_cortex,gene_252,0.0017539047670779915,0.0017539047670779915,346
brain_cortex,gene_409,-0.0017442190891977774,0.0017442190891977774,347
brain_cortex,gene_681,0.0017383841957322053,0.0017383841957322053,348
brain_cortex,gene_769,0.001731765707289618,0.001731765707289618,349
brain_cortex,gene_666,0.0017296492895849994,0.0017296492895849994,350
brain_cortex,gene_23,-0.0017236068397230692,0.0017236068397230692,351
brain_cortex,gene_776,-0.0017195403028346214,0.0017195403028346214,352
brain_cortex,gene_1015,0.0017050343704709595,0.0017050343704709595,353
brain_cortex,gene_251,0.0017029830664653973,0.0017029830664653973,354
brain_cortex,gene_431,0.0017014324914635544,0.0017014324914635544,355
brain_cortex,gene_266,0.0017001925485115726,0.0017001925485115726,356
brain_cortex,gene_755,-0.0016945551963796761,0.0016945551963796761,357
brain_cortex,gene_415,0.0016930255099106817,0.0016930255099106817,358
brain_cortex,gene_255,0.0016916353100708999,0.0016916353100708999,359
brain_cortex,gene_81,0.0016912613040046,0.0016912613040046,360
brain_cortex,gene_615,0.0016891637849532968,0.0016891637849532968,361
brain_cortex,gene_405,-0.0016864724161071336,0.0016864724161071336,362
brain_cortex,gene_805,-0.0016859600566208955,0.0016859600566208955,363
brain_cortex,gene_653,0.001684173030533931,0.001684173030533931,364
brain_cortex,gene_920,0.0016821866036798745,0.0016821866036798745,365
brain_cortex,gene_750,-0.0016813873777746027,0.0016813873777746027,366
brain_cortex,gene_775,0.0016812827413130952,0.0016812827413130952,367
brain_cortex,gene_591,0.0016696965345763277,0.0016696965345763277,368
brain_cortex,gene_370,0.0016668739687461854,0.0016668739687461854,369
brain_cortex,gene_637,0.0016602733825667813,0.0016602733825667813,370
brain_cortex,gene_236,-0.0016559551736851316,0.0016559551736851316,371
brain_cortex,gene_684,0.0016534564101270857,0.0016534564101270857,372
brain_cortex,gene_436,0.0016533915267455184,0.0016533915267455184,373
brain_cortex,gene_6,0.0016519179897660163,0.0016519179897660163,374
brain_cortex,gene_455,0.0016502683551081715,0.0016502683551081715,375
brain_cortex,gene_974,0.0016479093631164472,0.0016479093631164472,376
brain_cortex,gene_120,0.0016470071119882605,0.0016470071119882605,377
brain_cortex,gene_55,0.0016454091596964883,0.0016454091596964883,378
brain_cortex,gene_337,-0.0016400873607044235,0.0016400873607044235,379
brain_cortex,gene_510,0.0016385482747355022,0.0016385482747355022,380
brain_cortex,gene_597,-0.0016381040460230747,0.0016381040460230747,381
brain_cortex,gene_369,-0.0016364348323997645,0.0016364348323997645,382
brain_cortex,gene_186,0.001625621601085036,0.001625621601085036,383
brain_cortex,gene_906,0.0016195190962298481,0.0016195190962298481,384
brain_cortex,gene_88,-0.0016194651018752802,0.0016194651018752802,385
brain_cortex,gene_267,0.0016172304902712332,0.0016172304902712332,386
brain_cortex,gene_721,0.0016171758746153584,0.0016171758746153584,387
brain_cortex,gene_335,0.001616399544446883,0.001616399544446883,388
brain_cortex,gene_201,-0.0016122066229081217,0.0016122066229081217,389
brain_cortex,gene_96,0.001611983238950683,0.001611983238950683,390
brain_cortex,gene_159,0.001611517414559208,0.001611517414559208,391
brain_cortex,gene_766,-0.0016078564904330134,0.0016078564904330134,392
brain_cortex,gene_141,0.0016031941353635384,0.0016031941353635384,393
brain_cortex,gene_737,-0.0016018940239186413,0.0016018940239186413,394
brain_cortex,gene_991,-0.0016012493764688753,0.0016012493764688753,395
brain_cortex,gene_584,0.0016008108900285442,0.0016008108900285442,396
brain_cortex,gene_219,0.0015946035150470907,0.0015946035150470907,397
brain_cortex,gene_54,-0.0015922582396903637,0.0015922582396903637,398
