organ,gene,score_signed,score_abs,rank
heart,gene_627,-0.0010463978395368974,0.0010463978395368974,271
heart,gene_684,0.0010457415208127599,0.0010457415208127599,272
heart,gene_176,-0.0010416561161281836,0.0010416561161281836,273
heart,gene_601,-0.001041451967419919,0.001041451967419919,274
heart,gene_151,0.0010381445623453519,0.0010381445623453519,275
heart,gene_1017,-0.00103685022036892,0.00103685022036892,276
heart,gene_990,0.001034975220738905,0.001034975220738905,277
heart,gene_381,-0.0010335610023004885,0.0010335610023004885,278
heart,gene_1007,0.0010329842086896533,0.0010329842086896533,279
heart,gene_749,-0.0010277857778853692,0.0010277857778853692,280
heart,gene_657,0.0010254525707386083,0.0010254525707386083,281
heart,gene_550,-0.001025357597334968,0.001025357597334968,282
heart,gene_606,0.001023301516911207,0.001023301516911207,283
heart,gene_598,0.001022136101712679,0.001022136101712679,284
heart,gene_486,0.0010153355785891757,0.0010153355785891757,285
heart,gene_983,0.0010153106311963458,0.0010153106311963458,286
heart,gene_480,0.001010223172150148,0.001010223172150148,287
heart,gene_171,0.0010091388140778977,0.0010091388140778977,288
heart,gene_779,0.0010089614580531608,0.0010089614580531608,289
heart,gene_659,-0.0010038588650262245,0.0010038588650262245,290
heart,gene_743,-0.0010035044294892806,0.0010035044294892806,291
heart,gene_991,-0.0010022208349615004,0.0010022208349615004,292
heart,gene_782,-0.0009979765940287884,0.0009979765940287884,293
heart,gene_933,-0.000994287654917139,0.000994287654917139,294
heart,gene_138,-0.000993308977113739,0.000993308977113739,295
heart,gene_96,0.0009906556851906811,0.0009906556851906811,296
heart,gene_1023,0.0009897301481329506,0.0009897301481329506,297
heart,gene_160,0.0009860672964249308,0.0009860672964249308,298
heart,gene_914,0.0009846379383659954,0.0009846379383659954,299
heart,gene_320,0.000981662510066165,0.000981662510066165,300
heart,gene_845,0.0009810097061422813,0.0009810097061422813,301
heart,gene_895,-0.0009805894993104533,0.0009805894993104533,302
heart,gene_293,0.0009798423875040578,0.0009798423875040578,303
heart,gene_636,0.000977465038361753,0.000977465038361753,304
heart,gene_448,-0.0009766465984211497,0.0009766465984211497,305
heart,gene_952,0.0009747347127091107,0.0009747347127091107,306
heart,gene_475,-0.0009705966994314066,0.0009705966994314066,307
heart,gene_371,-0.0009698199225493512,0.0009698199225493512,308
heart,gene_694,0.0009695110328024786,0.0009695110328024786,309
heart,gene_393,-0.0009657234668016312,0.0009657234668016312,310
heart,gene_23,-0.0009634784553258384,0.0009634784553258384,311
heart,gene_15,0.0009624660139968474,0.0009624660139968474,312
heart,gene_481,0.0009549182290282414,0.0009549182290282414,313
heart,gene_6,0.0009531973963136848,0.0009531973963136848,314
heart,gene_912,-0.0009523612995619274,0.0009523612995619274,315
heart,gene_509,-0.0009487481509475057,0.0009487481509475057,316
heart,gene_298,0.0009459901690684992,0.0009459901690684992,317
heart,gene_340,0.000945790571021686,0.000945790571021686,318
heart,gene_488,-0.0009451243366266455,0.0009451243366266455,319
heart,gene_442,0.0009449521103213953,0.0009449521103213953,320
heart,gene_55,0.0009448362877885698,0.0009448362877885698,321
heart,gene_708,0.0009444647808093606,0.0009444647808093606,322
heart,gene_530,0.0009424154934902184,0.0009424154934902184,323
heart,gene_367,-0.0009415568543631563,0.0009415568543631563,324
heart,gene_457,-0.0009413181670474443,0.0009413181670474443,325
heart,gene_721,0.0009396441061297776,0.0009396441061297776,326
heart,gene_661,0.000936575152672862,0.000936575152672862,327
heart,gene_951,0.000934939789603148,0.000934939789603148,328
heart,gene_759,0.0009280133387455841,0.0009280133387455841,329
heart,gene_397,0.0009278378876500486,0.0009278378876500486,330
heart,gene_289,0.0009238454351064656,0.0009238454351064656,331
heart,gene_297,0.0009212853306549194,0.0009212853306549194,332
heart,gene_206,-0.0009204876266170963,0.0009204876266170963,333
heart,gene_900,-0.0009204126334260343,0.0009204126334260343,334
heart,gene_555,0.0009202102784502775,0.0009202102784502775,335
heart,gene_529,0.0009199164909058048,0.0009199164909058048,336
heart,gene_180,0.0009190252936874037,0.0009190252936874037,337
heart,gene_562,-0.0009121865163559313,0.0009121865163559313,338
heart,gene_33,-0.0009117934102113652,0.0009117934102113652,339
heart,gene_603,0.0009094796033396474,0.0009094796033396474,340
heart,gene_229,0.0009077733591179659,0.0009077733591179659,341
heart,gene_739,-0.0009074457989363,0.0009074457989363,342
heart,gene_178,0.0009041797259492912,0.0009041797259492912,343
heart,gene_90,-0.0009029012472397999,0.0009029012472397999,344
heart,gene_75,-0.0009024857060249381,0.0009024857060249381,345
heart,gene_934,-0.0009023016056637896,0.0009023016056637896,346
heart,gene_104,0.0009009706177515753,0.0009009706177515753,347
heart,gene_608,-0.0009005946856055931,0.0009005946856055931,348
heart,gene_286,0.0009002507402073747,0.0009002507402073747,349
heart,gene_691,-0.0008996871850158141,0.0008996871850158141,350
heart,gene_434,-0.0008989422341668895,0.0008989422341668895,351
heart,gene_762,0.0008972907157794913,0.0008972907157794913,352
heart,gene_316,0.0008952898336861204,0.0008952898336861204,353
heart,gene_881,-0.0008949917456797985,0.0008949917456797985,354
heart,gene_214,-0.000894428857817399,0.000894428857817399,355
heart,gene_987,0.0008919025864360473,0.0008919025864360473,356
heart,gene_406,0.0008882330139468075,0.0008882330139468075,357
heart,gene_692,-0.0008880689591656758,0.0008880689591656758,358
heart,gene_189,0.000887122003919502,0.000887122003919502,359
heart,gene_946,-0.0008843498214408616,0.0008843498214408616,360
heart,gene_272,-0.0008837495858049237,0.0008837495858049237,361
heart,gene_280,0.0008817943899568217,0.0008817943899568217,362
heart,gene_476,-0.0008797391163331543,0.0008797391163331543,363
heart,gene_522,-0.000877065135758943,0.000877065135758943,364
heart,gene_264,0.0008762027446428726,0.0008762027446428726,365
heart,gene_702,0.0008748385391586068,0.0008748385391586068,366
heart,gene_269,0.0008717750956033989,0.0008717750956033989,367
heart,gene_245,0.0008687852396674575,0.0008687852396674575,368
heart,gene_712,-0.0008640692810166736,0.0008640692810166736,369
heart,gene_390,0.0008622895020157347,0.0008622895020157347,370
heart,gene_864,0.0008620874965416074,0.0008620874965416074,371
heart,gene_150,0.0008614303265314277,0.0008614303265314277,372
heart,gene_953,0.0008613751988715694,0.0008613751988715694,373
heart,gene_557,0.0008551038998925449,0.0008551038998925449,374
heart,gene_166,-0.0008550671371916487,0.0008550671371916487,375
